MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Id,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasW,Heating_Grav,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_3.0,BsmtHalfBath_1.0,BsmtHalfBath_2.0,FullBath_1,FullBath_2,FullBath_3,FullBath_4,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
70,1.0,60.0,7200,2,1,1,1,1.0,2,3,OldTown,1,3,1.0,4,7,9,1910,2008,2,2,15.0,15.0,4,0.0,1787,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,560.0,560.0,930,760,0,1690,4,1,4,5,7.0,0,0,Detchd,2008.0,1,2.0,624.0,3,3,3,0,0,112,0,0,0,0,8,2009,WD,Normal
30,1.0,90.0,5400,2,1,1,1,1.0,1,3,OldTown,1,3,1.0,1,2,5,1940,1950,2,2,14.0,14.0,4,0.0,1788,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.0,0.0,416.0,416.0,599,0,0,599,2,1,4,4,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,81,0,0,0,0,0,6,2009,WD,Normal
30,1.0,60.0,10800,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,1,5,7,1920,1950,2,2,16.0,16.0,4,0.0,1789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,720.0,720.0,846,0,0,846,2,1,4,4,7.0,0,0,Detchd,1980.0,3,2.0,576.0,3,3,1,0,0,0,0,0,0,0,6,2009,WD,Normal
30,1.0,60.0,10800,2,3,1,1,1.0,2,3,OldTown,3,3,1.0,1,3,5,1890,1998,2,2,15.0,15.0,4,0.0,1790,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,630.0,630.0,725,0,0,725,1,1,3,4,7.0,0,0,Detchd,1959.0,1,1.0,320.0,3,3,3,0,30,0,0,0,0,0,11,2009,WD,Normal
90,1.0,81.0,9671,2,1,1,1,1.0,2,3,NAmes,1,3,,4,6,5,1969,1969,2,2,9.0,9.0,5,480.0,1791,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1248.0,1248.0,1248,1296,0,2544,6,2,3,12,7.0,0,0,Attchd,1969.0,2,3.0,907.0,3,3,3,0,0,0,0,0,0,0,8,2009,WD,Normal
20,1.0,83.0,10143,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,7,1963,1963,2,2,7.0,7.0,2,295.0,1792,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,384.0,0.0,996.0,1380.0,1380,0,0,1380,3,1,3,6,7.0,0,0,Attchd,1963.0,1,1.0,364.0,3,3,3,0,0,0,0,216,0,0,6,2009,WD,Normal
20,1.0,77.0,11500,2,1,2,1,1.0,1,3,NAmes,3,3,1.0,1,6,4,1967,1967,2,2,7.0,7.0,4,0.0,1793,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,872.0,60.0,108.0,1040.0,1040,0,0,1040,3,1,3,6,6.0,1,1,Attchd,1967.0,2,2.0,480.0,3,3,3,0,0,156,0,0,0,0,5,2009,WD,Normal
20,1.0,62.0,8010,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,9,1958,2007,4,2,16.0,16.0,4,0.0,1794,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,745.0,0.0,206.0,951.0,951,0,0,951,2,1,4,6,7.0,0,0,Detchd,1985.0,1,2.0,480.0,3,3,3,0,0,42,0,0,0,450,9,2009,WD,Normal
20,1.0,90.0,10454,2,1,2,1,1.0,2,3,NAmes,3,3,1.0,1,6,6,1957,1957,4,2,11.0,11.0,5,143.0,1795,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,546.0,0.0,559.0,1105.0,1105,0,0,1105,3,1,3,5,7.0,0,0,Detchd,1957.0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,4,2009,WD,Normal
20,1.0,80.0,9000,2,1,2,3,1.0,1,2,NAmes,3,3,1.0,1,6,6,1958,1958,1,6,16.0,16.0,2,82.0,1796,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.0,0.0,160.0,160.0,1142,0,0,1142,2,1,3,5,7.0,1,4,Basment,1958.0,2,1.0,384.0,3,3,3,0,28,64,0,0,0,0,4,2009,WD,Normal
50,1.0,60.0,8064,2,1,1,1,1.0,1,3,NAmes,1,3,1.0,2,6,5,1950,1950,2,2,16.0,16.0,4,0.0,1797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,621.0,0.0,174.0,795.0,765,368,0,1133,3,1,3,5,7.0,0,0,Detchd,1989.0,1,2.0,900.0,3,3,3,0,0,0,0,231,0,0,12,2009,COD,Abnorml
20,1.0,71.0,7350,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1958,1958,4,2,4.0,4.0,4,0.0,1798,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,1041.0,1041.0,1041,0,0,1041,3,1,3,6,7.0,0,0,Attchd,1958.0,2,1.0,294.0,3,3,3,0,0,0,0,0,0,0,3,2009,WD,Normal
20,1.0,60.0,7200,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,1,5,7,1952,1952,2,2,9.0,9.0,4,0.0,1799,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,630.0,102.0,0.0,732.0,732,0,0,732,2,1,3,4,7.0,0,0,Detchd,1952.0,1,1.0,240.0,3,3,3,0,68,0,0,0,0,0,9,2009,WD,Normal
80,1.0,80.0,8000,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,8,5,5,1959,1959,2,2,4.0,11.0,4,0.0,1800,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,433.0,95.0,0.0,528.0,1183,0,0,1183,3,1,3,6,7.0,0,0,Attchd,1959.0,2,1.0,288.0,3,3,3,0,0,0,0,0,0,0,7,2009,WD,Normal
50,1.0,60.0,10800,2,1,1,1,1.0,1,3,NAmes,1,3,1.0,2,4,7,1949,1996,2,2,9.0,9.0,4,0.0,1801,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,832.0,832.0,832,629,0,1461,4,1,3,6,7.0,0,0,Detchd,1949.0,1,1.0,384.0,3,3,3,0,204,0,0,0,0,0,8,2009,WD,Normal
50,1.0,60.0,8064,2,1,1,1,1.0,2,3,NAmes,1,3,1.0,2,6,7,1948,1994,2,2,9.0,9.0,4,0.0,1802,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,120.0,0.0,744.0,864.0,1064,0,431,1495,3,1,3,6,7.0,0,0,Detchd,1994.0,1,2.0,576.0,3,3,3,180,36,0,0,0,0,0,8,2009,COD,Abnorml
60,1.0,76.0,7570,2,1,1,1,1.0,2,3,NAmes,3,3,1.0,4,6,5,1964,1964,2,2,7.0,7.0,2,420.0,1803,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,780.0,780.0,993,813,0,1806,4,1,3,8,7.0,0,0,Attchd,1964.0,1,2.0,483.0,3,3,3,0,55,0,0,0,0,0,3,2009,WD,Normal
90,1.0,75.0,8604,2,1,2,1,1.0,1,3,NAmes,3,3,,7,5,7,1978,1978,2,2,11.0,11.0,2,124.0,1804,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,941.0,0.0,0.0,941.0,941,0,0,941,2,1,4,4,7.0,0,0,Attchd,1978.0,1,2.0,564.0,3,3,3,0,40,0,0,0,0,0,11,2009,WD,Normal
20,1.0,80.0,7936,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,6,6,1963,1963,4,2,7.0,7.0,4,0.0,1805,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,826.0,0.0,219.0,1045.0,1045,0,0,1045,3,1,3,6,7.0,1,2,Attchd,1963.0,2,1.0,264.0,3,3,3,0,0,0,0,0,0,0,4,2009,WD,Normal
50,2.0,68.0,4080,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,2,6,8,1935,1998,2,2,16.0,16.0,4,0.0,1806,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,901.0,901.0,861,517,0,1378,3,1,4,6,7.0,0,0,Detchd,1920.0,1,1.0,162.0,2,2,2,54,0,40,0,0,0,0,6,2009,WD,Normal
90,2.0,57.0,10307,2,3,1,1,1.0,1,3,OldTown,3,3,,4,6,5,1910,1950,2,2,16.0,16.0,4,0.0,1807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,633.0,0.0,339.0,972.0,972,972,0,1944,4,2,3,12,7.0,0,0,Detchd,1920.0,1,2.0,324.0,2,3,1,0,28,169,0,0,0,0,6,2009,WD,Normal
50,2.0,90.0,15660,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,2,5,8,1910,2003,2,2,15.0,15.0,4,0.0,1808,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,240.0,240.0,810,496,0,1306,3,1,4,6,7.0,0,0,Detchd,1959.0,1,2.0,472.0,2,3,1,0,0,0,0,0,0,0,7,2009,WD,Normal
70,2.0,90.0,9900,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,4,5,8,1910,2002,2,2,15.0,15.0,4,0.0,1809,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,504.0,504.0,764,700,0,1464,3,1,3,7,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,0,176,0,0,0,0,3,2009,WD,Normal
70,2.0,57.0,6406,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,5,6,1939,1950,2,2,16.0,16.0,4,0.0,1810,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,421.0,0.0,269.0,690.0,868,690,0,1558,3,1,3,7,7.0,1,4,Detchd,1939.0,1,2.0,400.0,3,3,3,0,36,0,0,182,0,0,10,2009,WD,Normal
190,2.0,63.0,7627,2,1,1,1,1.0,2,3,OldTown,1,3,,4,4,6,1920,1950,2,2,1.0,,4,0.0,1811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0.0,600.0,600.0,1101,600,0,1701,4,2,2,8,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,0,148,0,0,0,0,10,2009,WD,Normal
50,2.0,56.0,10134,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,2,5,5,1910,1950,2,2,9.0,9.0,4,0.0,1812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.0,0.0,801.0,801.0,801,646,0,1447,3,1,3,6,7.0,0,0,None,None,0,0.0,0.0,0,0,1,80,0,244,0,0,0,0,7,2009,WD,Normal
50,2.0,50.0,6000,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,2,5,7,1950,1970,2,2,16.0,16.0,4,0.0,1813,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,384.0,0.0,384.0,768.0,768,560,0,1328,3,1,3,6,7.0,0,0,Detchd,1950.0,1,1.0,308.0,3,3,3,0,12,0,0,0,0,0,3,2009,WD,Normal
30,2.0,62.0,7404,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,1,4,6,1920,1950,2,2,9.0,9.0,4,0.0,1814,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.0,861.0,861.0,861,0,0,861,2,1,3,5,7.0,0,0,Detchd,1920.0,1,2.0,288.0,3,3,1,0,0,128,0,0,0,0,11,2009,Oth,Normal
30,2.0,50.0,5925,2,1,1,1,1.0,2,3,OldTown,3,3,1.0,1,2,4,1940,1950,2,2,9.0,9.0,4,0.0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,612,0,0,612,1,1,3,4,7.0,0,0,Detchd,1965.0,1,1.0,308.0,3,2,1,0,0,25,0,0,0,0,10,2009,WD,Normal
30,2.0,60.0,8520,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,1,5,8,1923,1950,2,2,14.0,14.0,4,0.0,1816,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.0,624.0,624.0,792,0,0,792,2,1,3,5,7.0,0,0,Detchd,1963.0,1,1.0,287.0,3,3,3,0,0,81,0,0,0,0,2,2009,WD,Normal
70,2.0,60.0,9600,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,4,4,4,1910,1950,2,2,15.0,15.0,4,0.0,1817,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,677.0,677.0,833,677,0,1510,3,1,4,7,7.0,0,0,Detchd,1974.0,1,2.0,720.0,3,3,1,0,0,160,0,0,0,0,6,2009,WD,Normal
70,2.0,70.0,8400,2,1,1,1,1.0,2,3,OldTown,1,3,1.0,4,6,7,1900,1950,2,2,14.0,4.0,4,0.0,1818,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0.0,917.0,917.0,1090,917,0,2007,3,1,5,8,7.0,0,0,Detchd,1930.0,1,1.0,357.0,3,3,3,0,235,0,0,0,0,0,6,2009,WD,Normal
70,2.0,60.0,3600,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,6,7,1917,2007,2,2,14.0,14.0,4,0.0,1819,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,624.0,624.0,664,624,0,1288,3,1,5,5,7.0,1,4,Attchd,1917.0,1,1.0,280.0,3,3,1,0,103,0,0,0,0,0,5,2009,WD,Normal
30,,,3300,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,1,4,3,1910,1950,2,2,14.0,14.0,4,0.0,1820,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,624.0,624.0,816,0,0,816,2,1,3,5,7.0,1,4,None,None,0,0.0,0.0,0,0,1,0,33,0,0,0,0,0,6,2009,WD,Normal
50,2.0,60.0,5400,2,1,1,1,1.0,1,3,OldTown,3,3,1.0,2,6,6,1920,1950,2,2,9.0,9.0,4,0.0,1821,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,972.0,972.0,1044,0,436,1480,3,1,3,6,7.0,0,0,Detchd,1920.0,1,1.0,207.0,2,3,3,0,0,176,0,0,0,0,9,2009,ConLI,Family
70,2.0,60.0,9720,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,6,7,1910,2002,2,2,9.0,9.0,4,0.0,1822,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,741.0,741.0,780,741,0,1521,4,1,4,8,7.0,0,0,Detchd,1950.0,1,3.0,640.0,3,3,3,0,0,238,0,0,0,0,9,2009,WD,Normal
30,,72.0,9392,2,1,1,1,1.0,2,3,IDOTRR,3,3,1.0,1,3,3,1900,1950,5,2,1.0,,4,0.0,1823,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,245.0,245.0,797,0,0,797,2,1,3,5,7.0,0,0,None,None,0,0.0,0.0,0,0,1,0,36,94,0,0,0,0,9,2009,WD,Abnorml
30,1.0,,6615,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,1,6,6,1923,1950,2,2,9.0,9.0,4,0.0,1824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,1022.0,1022.0,1432,0,0,1432,3,1,4,6,7.0,1,4,BuiltIn,1923.0,1,1.0,216.0,2,3,3,266,61,0,0,0,0,0,9,2009,WD,Normal
70,1.0,50.0,4960,2,1,1,1,1.0,1,3,BrkSide,5,3,1.0,2,5,7,1930,1982,2,2,17.0,,4,0.0,1825,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,297.0,297.0,1001,653,0,1654,3,1,3,7,7.0,1,4,Detchd,1955.0,1,1.0,336.0,3,3,1,244,60,0,0,0,0,0,5,2009,WD,Normal
50,2.0,60.0,6000,2,1,1,1,1.0,2,3,BrkSide,3,3,1.0,2,5,5,1924,1950,2,2,14.0,14.0,2,444.0,1826,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,220.0,0.0,248.0,468.0,822,320,0,1142,3,1,3,6,7.0,0,0,Attchd,1924.0,3,1.0,320.0,3,3,3,0,0,98,0,0,0,0,6,2009,WD,Normal
30,2.0,51.0,6120,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,1,5,6,1925,1999,2,2,9.0,9.0,4,0.0,1827,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,960.0,960.0,995,0,0,995,2,1,3,5,7.0,0,0,Detchd,1926.0,1,1.0,264.0,3,3,3,0,15,51,0,0,0,0,3,2009,WD,Abnorml
50,2.0,51.0,6120,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,2,5,6,1938,1950,2,2,16.0,16.0,4,0.0,1828,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,273.0,0.0,679.0,952.0,994,588,0,1582,3,1,3,6,7.0,1,4,Detchd,1938.0,1,1.0,250.0,2,3,3,189,0,34,150,0,0,0,2,2009,WD,Normal
30,2.0,50.0,8635,2,1,1,1,1.0,1,3,BrkSide,3,3,1.0,1,5,5,1925,1950,4,2,16.0,16.0,4,0.0,1829,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,134.0,0.0,938.0,1072.0,1072,0,0,1072,2,1,3,5,7.0,0,0,Detchd,1982.0,1,5.0,1184.0,2,3,2,0,0,105,0,0,0,0,8,2009,WD,Normal
70,2.0,57.0,8094,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,6,6,1915,1950,2,2,9.0,9.0,4,0.0,1830,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,1048.0,1048.0,1048,720,0,1768,3,1,3,8,7.0,0,0,Detchd,1930.0,1,2.0,576.0,2,2,3,0,0,150,0,0,0,0,6,2009,WD,Normal
70,2.0,68.0,9928,2,3,1,1,1.0,1,3,OldTown,3,3,1.0,4,7,8,1915,1994,2,2,16.0,16.0,4,0.0,1831,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,0.0,672.0,672.0,1272,672,0,1944,3,1,3,8,5.0,0,0,Detchd,1915.0,1,1.0,216.0,3,3,1,24,28,0,0,0,0,400,6,2009,WD,Normal
90,2.0,50.0,3000,2,3,1,2,1.0,1,3,OldTown,3,3,,4,5,1,1922,1950,4,2,9.0,9.0,4,0.0,1832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,4,2,3,11,1.0,0,0,None,None,0,0.0,0.0,0,0,3,0,56,0,0,0,0,0,9,2009,WD,Abnorml
70,2.0,57.0,6876,2,1,1,1,1.0,1,3,IDOTRR,3,3,1.0,4,6,5,1927,1950,2,2,11.0,11.0,4,0.0,1833,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,522.0,0.0,198.0,720.0,1146,784,0,1930,4,1,3,8,7.0,0,0,Attchd,1927.0,1,1.0,316.0,3,3,3,0,0,213,0,0,0,0,8,2009,WD,Normal
