Id_x,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
390,60,1.0,96.0,12474,2,1,1,1,1,1,3,NridgHt,3,3,1.0,4,10,5,2007,2008,2,2,15,15.0,5,272.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1280,0,402,1682,1742,590,0,2332,3,1,5,9,7,1,5,BuiltIn,2008.0,3,3,846,3,3,3,196,134,0,0,0,0,0,8,2008,New,Partial,426000
391,50,1.0,50.0,8405,2,3,1,1,1,1,3,Edwards,3,3,1.0,2,5,8,1900,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,241,391,229,861,961,406,0,1367,4,1,3,7,7,0,0,Detchd,1978.0,1,1,384,3,3,3,0,130,112,0,0,0,0,4,2008,WD,Normal,119000
392,60,1.0,71.0,12209,2,1,2,1,1,3,3,Mitchel,3,3,1.0,4,6,5,2001,2002,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,690,0,114,804,804,1157,0,1961,3,1,4,7,7,1,3,BuiltIn,2001.0,3,2,560,3,3,3,125,192,0,0,0,0,0,6,2009,WD,Normal,215000
393,20,1.0,,8339,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,5,7,1959,1959,2,2,9,9.0,4,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,882,0,0,882,3,1,3,5,7,0,0,Attchd,1959.0,2,1,294,3,3,3,0,0,0,0,0,0,1200,7,2007,WD,Normal,106500
394,30,1.0,,7446,2,1,1,1,1,2,3,BrkSide,2,3,1.0,1,4,5,1941,1950,2,2,17,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,266,0,522,788,788,0,0,788,2,1,3,4,7,2,3,None,1980.0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,2006,WD,Abnorml,100000
395,50,1.0,60.0,10134,2,1,1,1,1,1,3,OldTown,3,3,1.0,2,5,6,1940,1950,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,735,735,735,299,0,1034,2,1,3,5,7,0,0,Detchd,1940.0,1,1,240,3,3,3,0,39,0,0,0,0,0,7,2007,WD,Normal,109000
396,20,1.0,68.0,9571,2,1,1,1,1,1,3,Edwards,3,3,1.0,1,5,6,1956,1956,2,2,16,16.0,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,739,0,405,1144,1144,0,0,1144,3,1,3,6,7,0,0,Attchd,1956.0,1,1,596,3,3,3,44,0,0,0,0,0,0,6,2010,WD,Normal,129000
397,20,1.0,60.0,7200,2,1,1,4,1,1,3,CollgCr,3,3,1.0,1,5,5,1972,1972,4,2,9,9.0,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,777,0,117,894,894,0,0,894,2,1,3,6,7,0,0,Detchd,1985.0,2,2,600,3,3,3,215,0,0,0,0,0,0,9,2009,WD,Normal,123000
398,60,1.0,69.0,7590,2,1,1,1,1,1,3,NAmes,6,3,1.0,4,5,5,1962,1962,2,2,15,15.0,2,288.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,540,0,324,864,876,936,0,1812,4,1,3,8,7,1,3,Attchd,1962.0,2,1,264,3,3,3,0,168,0,0,0,0,0,7,2007,WD,Normal,169500
399,30,2.0,60.0,8967,2,1,1,1,1,2,3,IDOTRR,3,3,1.0,1,5,2,1920,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,961,961,1077,0,0,1077,2,1,3,6,2,0,0,Detchd,1920.0,1,1,338,1,1,1,0,0,0,0,0,0,0,11,2007,WD,Abnorml,67000
400,60,4.0,65.0,8125,2,1,1,1,1,1,3,Somerst,3,3,1.0,4,7,5,2006,2007,2,2,6,,5,100.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,812,0,280,1092,1112,438,0,1550,2,1,4,7,7,0,0,Attchd,2007.0,3,2,438,3,3,3,0,168,0,0,0,0,0,10,2009,WD,Normal,241000
401,120,1.0,38.0,14963,2,1,3,1,1,1,3,Veenker,3,3,4.0,1,8,5,1996,1996,2,2,4,4.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,786,0,474,1260,1288,0,0,1288,1,1,5,4,7,2,4,Attchd,1996.0,3,2,500,3,3,3,120,30,0,0,224,0,0,12,2008,WD,Normal,245500
402,20,1.0,65.0,8767,2,1,2,1,1,1,3,CollgCr,3,3,1.0,1,7,5,2005,2005,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24,0,1286,1310,1310,0,0,1310,3,1,4,6,7,1,4,Attchd,2005.0,3,2,400,3,3,3,0,0,0,0,0,0,0,7,2006,New,Partial,164990
403,30,1.0,60.0,10200,2,1,1,1,1,1,3,Sawyer,3,3,1.0,1,5,8,1940,1997,2,2,16,16.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,672,672,672,0,0,672,2,1,3,4,7,0,0,Detchd,1940.0,1,1,240,3,3,1,168,0,0,0,0,0,0,8,2008,WD,Normal,108000
404,60,1.0,93.0,12090,2,1,1,1,1,2,3,NoRidge,3,3,1.0,4,8,5,1998,1998,4,2,15,15.0,2,650.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1141,1141,1165,1098,0,2263,4,1,4,10,7,1,3,BuiltIn,1998.0,3,2,420,3,3,3,144,123,0,0,0,0,0,7,2006,WD,Abnorml,258000
405,60,1.0,,10364,2,1,2,1,1,1,3,Gilbert,3,3,1.0,4,6,5,1995,1996,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,806,806,806,766,0,1572,3,1,3,7,7,1,3,BuiltIn,1995.0,3,2,373,3,3,3,0,40,0,0,0,0,0,5,2007,WD,Normal,168000
406,20,1.0,,9991,2,1,2,1,1,2,3,Sawyer,2,3,1.0,1,4,4,1976,1993,2,2,11,11.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1116,0,165,1281,1620,0,0,1620,3,1,3,8,6,1,3,Attchd,1993.0,1,2,490,3,3,3,120,78,0,0,0,0,0,6,2009,WD,Normal,150000
407,50,1.0,51.0,10480,2,1,1,1,1,1,3,SWISU,3,3,1.0,2,6,5,1936,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1064,1064,1166,0,473,1639,3,1,3,6,2,0,0,Detchd,1936.0,1,1,240,3,3,3,0,0,0,0,0,0,0,3,2008,WD,Normal,115000
408,70,1.0,63.0,15576,2,1,1,1,1,1,3,Crawfor,3,3,1.0,4,6,7,1915,1976,2,2,16,11.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,840,840,840,840,0,1680,4,1,3,8,7,0,0,Attchd,1960.0,1,1,308,3,3,3,0,0,160,0,0,0,0,3,2008,WD,Normal,177000
409,60,1.0,109.0,14154,2,1,1,1,1,2,3,NridgHt,3,3,1.0,4,7,5,2006,2006,2,2,15,15.0,2,350.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1063,1063,1071,1101,0,2172,3,1,4,9,7,1,4,Attchd,2006.0,2,3,947,3,3,3,192,62,0,0,0,0,0,8,2007,New,Partial,280000
410,60,4.0,85.0,10800,2,1,1,1,1,1,3,Somerst,3,3,1.0,4,8,5,2007,2008,2,2,15,15.0,5,100.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,789,0,245,1034,1050,1028,0,2078,3,1,5,8,7,1,4,Attchd,2008.0,3,3,836,3,3,3,0,102,0,0,0,0,0,4,2008,New,Partial,339750
411,20,1.0,68.0,9571,2,1,1,1,1,1,3,Edwards,3,3,1.0,1,5,3,1958,1958,2,2,3,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1276,1276,1276,0,0,1276,3,1,3,5,4,0,0,Attchd,1958.0,1,1,350,3,3,3,0,0,0,0,0,0,0,6,2009,COD,Abnorml,60000
412,190,1.0,100.0,34650,2,1,1,2,1,1,3,Gilbert,3,3,,1,5,5,1955,1955,4,2,16,16.0,4,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1056,0,0,1056,1056,0,0,1056,3,1,3,5,7,0,0,Attchd,1955.0,3,2,572,3,3,3,264,0,0,0,0,0,0,1,2006,WD,Normal,145000
413,20,4.0,,4403,2,1,3,1,1,1,3,Somerst,3,3,1.0,1,7,5,2009,2009,2,2,9,9.0,5,432.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,578,0,892,1470,1478,0,0,1478,2,1,4,7,7,1,4,Attchd,2009.0,3,2,484,3,3,3,0,144,0,0,0,0,0,6,2010,New,Partial,222000
414,30,2.0,56.0,8960,2,3,1,1,1,1,3,OldTown,1,3,1.0,1,5,6,1927,1950,2,2,17,,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1008,1008,1028,0,0,1028,2,1,3,5,7,1,4,Detchd,1927.0,1,2,360,3,3,3,0,0,130,0,0,0,0,3,2010,WD,Normal,115000
415,60,1.0,59.0,11228,2,1,3,1,1,3,3,SawyerW,3,3,1.0,4,7,5,1993,1993,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,50,531,499,1080,1080,1017,0,2097,3,1,4,9,7,1,3,Attchd,1993.0,1,3,678,3,3,3,196,187,0,0,0,0,0,12,2008,WD,Normal,228000
416,20,1.0,73.0,8899,2,1,2,1,1,1,3,Gilbert,3,3,1.0,1,7,5,2007,2007,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24,0,1316,1340,1340,0,0,1340,3,1,4,6,7,0,0,Attchd,2007.0,3,2,396,3,3,3,100,30,0,0,0,0,0,8,2007,New,Partial,181134
417,60,1.0,74.0,7844,2,1,1,1,1,1,3,Sawyer,3,3,1.0,4,6,7,1978,1978,4,2,7,7.0,2,203.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,209,0,463,672,672,728,0,1400,3,1,3,6,7,1,3,Attchd,1978.0,3,2,440,3,3,3,0,0,0,0,0,0,0,3,2006,WD,Normal,149500
418,70,1.0,86.0,22420,2,1,2,1,1,1,3,Crawfor,2,3,1.0,4,6,6,1918,1950,4,2,16,14.0,4,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1128,0,242,1370,1370,1254,0,2624,4,1,3,10,7,1,4,Detchd,1918.0,1,3,864,3,3,1,0,0,0,0,0,0,0,11,2007,WD,Normal,239000
419,50,1.0,60.0,8160,2,1,1,1,1,1,3,Edwards,3,3,1.0,2,5,6,1940,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,312,0,444,756,756,378,0,1134,3,1,3,7,7,0,0,Detchd,1940.0,1,1,240,3,3,2,0,0,0,0,0,0,0,4,2007,WD,AdjLand,126000
420,20,1.0,65.0,8450,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,6,1968,1968,2,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,775,0,281,1056,1056,0,0,1056,3,1,3,6,7,1,2,Attchd,1968.0,1,1,304,3,3,3,0,85,184,0,0,0,0,7,2010,WD,Normal,142000
421,90,2.0,78.0,7060,2,1,1,1,1,1,3,Mitchel,3,3,,7,7,5,1997,1998,2,2,15,15.0,2,200.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1309,0,35,1344,1344,0,0,1344,2,2,3,8,7,0,0,Attchd,1997.0,3,4,784,3,3,3,0,0,0,0,0,0,0,11,2008,WD,Alloca,206300
422,20,1.0,,16635,2,1,2,1,1,4,3,NWAmes,3,3,1.0,1,6,7,1977,2000,2,2,6,,5,126.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1246,0,356,1602,1602,0,0,1602,3,1,4,8,7,1,3,Attchd,1977.0,3,2,529,3,3,3,240,0,0,0,0,0,0,6,2009,WD,Normal,215000
423,20,1.0,100.0,21750,2,1,1,3,1,1,2,Mitchel,1,3,1.0,1,5,5,1954,1954,4,2,7,7.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,988,988,988,0,0,988,2,1,3,4,7,0,0,Attchd,1954.0,2,2,520,3,3,1,0,0,0,0,0,0,0,2,2008,WD,Normal,113000
424,60,1.0,80.0,9200,2,1,1,1,1,1,3,NoRidge,3,3,1.0,4,8,5,1998,1998,2,2,15,15.0,2,473.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,986,0,484,1470,1470,1160,0,2630,4,1,4,8,7,1,3,Attchd,1998.0,3,3,696,3,3,3,0,66,0,0,0,0,0,6,2008,WD,Normal,315000
425,20,1.0,72.0,9000,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,6,5,1956,1956,2,2,16,16.0,2,74.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,616,0,580,1196,1196,0,0,1196,2,1,3,6,7,1,4,Attchd,1956.0,2,1,297,3,3,3,0,44,0,0,0,0,0,5,2008,WD,Normal,139000
426,60,2.0,60.0,3378,2,3,1,3,1,1,3,OldTown,3,3,1.0,4,7,8,1946,1992,2,2,7,7.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,651,651,707,682,0,1389,3,1,3,6,7,2,4,Detchd,1947.0,1,1,240,3,3,2,0,0,126,0,0,0,0,9,2009,WD,Normal,135000
427,80,1.0,,12800,2,1,1,4,1,1,2,SawyerW,3,3,1.0,8,7,5,1989,1989,2,2,16,16.0,2,145.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1518,0,0,1518,1644,0,0,1644,2,1,4,5,7,1,3,Attchd,1989.0,3,2,569,3,3,3,80,0,0,0,396,0,0,8,2009,WD,Normal,275000
428,20,1.0,77.0,8593,2,1,2,1,1,1,3,NAmes,3,3,1.0,1,4,6,1957,1957,4,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,288,0,619,907,907,0,0,907,3,1,3,5,7,0,0,Detchd,1964.0,1,1,352,3,3,3,0,0,0,0,0,0,0,7,2008,WD,Normal,109008
429,20,1.0,64.0,6762,2,1,1,1,1,1,3,CollgCr,3,3,1.0,1,7,5,2007,2007,2,2,15,15.0,2,108.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,664,0,544,1208,1208,0,0,1208,2,1,4,6,7,0,0,Attchd,2007.0,2,2,628,3,3,3,105,54,0,0,0,0,0,9,2007,New,Partial,195400
430,20,1.0,130.0,11457,2,1,2,1,1,2,3,Timber,3,3,1.0,1,6,5,1988,1988,2,2,7,7.0,4,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1005,0,387,1392,1412,0,0,1412,3,1,4,6,7,1,3,Attchd,1988.0,1,2,576,3,3,3,0,0,169,0,0,0,0,3,2009,WD,Normal,175000
431,160,2.0,21.0,1680,2,1,1,1,1,1,3,BrDale,3,3,,4,6,5,1971,1971,2,2,7,7.0,2,232.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,387,0,96,483,483,504,0,987,2,1,3,4,7,0,0,Detchd,1971.0,1,1,264,3,3,3,0,0,0,0,0,0,0,7,2008,COD,Abnorml,85400
432,50,2.0,60.0,5586,2,1,2,2,1,1,3,OldTown,2,3,1.0,2,6,7,1920,1998,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,901,901,1088,110,0,1198,4,1,3,7,7,0,0,None,1980.0,0,0,0,0,0,1,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,79900
433,160,2.0,24.0,1920,2,1,1,1,1,1,3,BrDale,3,3,4.0,4,5,5,1971,1971,2,2,7,7.0,2,376.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,471,0,294,765,765,600,0,1365,2,1,3,6,6,0,0,Detchd,1971.0,1,2,440,3,3,3,240,36,0,0,0,0,0,8,2007,WD,Normal,122500
434,60,1.0,100.0,10839,2,1,2,1,1,2,3,Gilbert,3,3,1.0,4,6,5,1997,1998,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,926,926,926,678,0,1604,3,1,3,7,7,1,3,Attchd,1997.0,3,2,470,3,3,3,0,36,0,0,0,0,0,7,2008,WD,Normal,181000
435,180,2.0,21.0,1890,2,1,1,1,1,1,3,MeadowV,3,3,,7,4,7,1972,1972,2,2,6,,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,495,0,135,630,630,0,0,630,1,1,3,3,7,0,0,None,1980.0,0,0,0,0,0,3,88,0,0,0,0,0,0,6,2008,WD,Normal,81000
436,60,1.0,43.0,10667,2,1,3,1,1,3,3,CollgCr,6,3,1.0,4,7,6,1996,1996,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,385,344,70,799,827,834,0,1661,3,1,4,6,7,1,3,Attchd,1996.0,2,2,550,3,3,3,158,61,0,0,0,0,0,4,2009,ConLw,Normal,212000
437,50,2.0,40.0,4400,2,1,1,1,1,1,3,OldTown,3,3,1.0,2,6,8,1920,1950,2,2,14,14.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,648,648,734,384,0,1118,2,1,3,6,7,0,0,Detchd,1990.0,1,2,440,3,3,3,0,0,0,0,0,0,0,10,2006,WD,Normal,116000
438,45,2.0,50.0,6000,2,1,1,1,1,1,3,BrkSide,3,3,1.0,3,6,7,1926,2004,2,2,16,16.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,884,884,904,0,0,904,2,1,3,4,7,0,0,Detchd,1926.0,1,1,180,3,3,3,0,0,105,0,0,0,0,1,2009,WD,Normal,119000
